2016-03-22 17:52:36,864 DEBUG [io.skysail.server.http.HttpServer            ] -   java.io.tmpdir => '/var/folders/6h/l_z7dfrn5ngbm0lf8__3zhvm0000gn/T/'
2016-03-22 17:52:36,864 DEBUG [io.skysail.server.http.HttpServer            ] -   java.library.path => '/Users/carsten/Library/Java/Extensions:/Library/Java/Extensions:/Network/Library/Java/Extensions:/System/Library/Java/Extensions:/usr/lib/java:.'
2016-03-22 17:52:36,864 DEBUG [io.skysail.server.http.HttpServer            ] -   java.runtime.name => 'Java(TM) SE Runtime Environment'
2016-03-22 17:52:36,864 DEBUG [io.skysail.server.http.HttpServer            ] -   java.runtime.version => '1.8.0_20-b26'
2016-03-22 17:52:36,864 DEBUG [io.skysail.server.http.HttpServer            ] -   java.specification.name => 'Java Platform API Specification'
2016-03-22 17:52:36,865 DEBUG [io.skysail.server.http.HttpServer            ] -   java.specification.vendor => 'Oracle Corporation'
2016-03-22 17:52:36,865 DEBUG [io.skysail.server.http.HttpServer            ] -   java.specification.version => '1.8'
2016-03-22 17:52:36,865 DEBUG [io.skysail.server.http.HttpServer            ] -   java.vendor => 'Oracle Corporation'
2016-03-22 17:52:36,865 DEBUG [io.skysail.server.http.HttpServer            ] -   java.vendor.url => 'http://java.oracle.com/'
2016-03-22 17:52:36,865 DEBUG [io.skysail.server.http.HttpServer            ] -   java.vendor.url.bug => 'http://bugreport.sun.com/bugreport/'
2016-03-22 17:52:36,865 DEBUG [io.skysail.server.http.HttpServer            ] -   java.version => '1.8.0_20'
2016-03-22 17:52:36,865 DEBUG [io.skysail.server.http.HttpServer            ] -   java.vm.info => 'mixed mode'
2016-03-22 17:52:36,865 DEBUG [io.skysail.server.http.HttpServer            ] -   java.vm.name => 'Java HotSpot(TM) 64-Bit Server VM'
2016-03-22 17:52:36,865 DEBUG [io.skysail.server.http.HttpServer            ] -   java.vm.specification.name => 'Java Virtual Machine Specification'
2016-03-22 17:52:36,865 DEBUG [io.skysail.server.http.HttpServer            ] -   java.vm.specification.vendor => 'Oracle Corporation'
2016-03-22 17:52:36,865 DEBUG [io.skysail.server.http.HttpServer            ] -   java.vm.specification.version => '1.8'
2016-03-22 17:52:36,865 DEBUG [io.skysail.server.http.HttpServer            ] -   java.vm.vendor => 'Oracle Corporation'
2016-03-22 17:52:36,865 DEBUG [io.skysail.server.http.HttpServer            ] -   java.vm.version => '25.20-b23'
2016-03-22 17:52:36,865 DEBUG [io.skysail.server.http.HttpServer            ] -   launch.activators => ''
